4.102872784290123143e+00,3.720590463177325447e+00,-1.991633385550767993e-03
4.266783109769141547e+00,3.769224232729714519e+00,-1.864277995069534271e-03
4.270697903668685846e+00,3.961360816042353683e+00,-1.748325739807078238e-03
4.318208494757164395e+00,4.014256726099203476e+00,-1.708634154457333099e-03
4.382812459659995774e+00,4.067085329529041893e+00,-1.633319897766315112e-03
4.462905062030933401e+00,4.243517371301122054e+00,-1.452194323780576319e-03
4.697653486731617534e+00,4.292153456256612820e+00,-1.395781211098979244e-03
4.654098325287826299e+00,4.422302969482434953e+00,-1.376248685236875977e-03
4.801164224319689033e+00,4.395500208549722565e+00,-1.208484152617792006e-03
4.834271555597336345e+00,4.534422948809991638e+00,-1.121576107672512613e-03
4.801044983397976473e+00,4.832244167349201369e+00,-9.796824888222215814e-04
4.877930627031838107e+00,4.700334269601819770e+00,-9.031050878207917297e-04
5.070176586185036527e+00,4.795227397796841373e+00,-8.605360792870233059e-04
4.856087853761748008e+00,4.821908770979216108e+00,-6.477206152493916475e-04
5.009736536119065775e+00,4.750348927200867877e+00,-5.941458112836133388e-04
4.904859609288758193e+00,4.955893265907182155e+00,-5.071662378483313919e-04
4.884653404691401413e+00,4.936496096409065615e+00,-3.124719235987853802e-04
4.950214267667292667e+00,4.949500298950712640e+00,-2.911243549888547447e-04
5.010120640582575113e+00,4.898335566494544047e+00,-1.673629734436485523e-04
5.042921876803893255e+00,4.902095440785132929e+00,-4.690746839837740671e-05
4.881615959257878501e+00,4.936338556244249887e+00,-3.527299447433014564e-06
4.962273131210305444e+00,4.970758734402102696e+00,1.471572978475962782e-04
4.803920178232937488e+00,4.886527028141647300e+00,2.331274596984665953e-04
4.771222989046386864e+00,4.998777434500202510e+00,3.377117510380720443e-04
4.690613050826153874e+00,4.969820257045280520e+00,4.392544632844909360e-04
4.781686666470345237e+00,4.946650329981920002e+00,5.807838732545718159e-04
4.633520603534055482e+00,4.681060876106688973e+00,6.419123881488623517e-04
4.644880236633908588e+00,4.644723327141575986e+00,7.715834656651737950e-04
4.405600005034735922e+00,4.679444391293571037e+00,8.841245632491143624e-04
4.479390698277591731e+00,4.647574738953230700e+00,1.028631331503991912e-03
4.309255959371237843e+00,4.617606617089032639e+00,1.001946130565923828e-03
4.218838085434729379e+00,4.384654400719092848e+00,1.006783623234249391e-03
4.239324884782961433e+00,4.377436817267112978e+00,1.210369601609444972e-03
4.034076804539261651e+00,4.224730884991633850e+00,1.314043250157136524e-03
3.860634362528547303e+00,4.180555344498920078e+00,1.463238259438762743e-03
3.899703697260648472e+00,4.070239301512524221e+00,1.491237440940859204e-03
3.788988092152385523e+00,3.881385072604455644e+00,1.685296426545861105e-03
3.503920474734427248e+00,3.904318350000257620e+00,1.707545741499283181e-03
3.444904831208451590e+00,3.801664277647364809e+00,1.823982294831770793e-03
3.183081427712231903e+00,3.724761121402228259e+00,1.883958817694526269e-03
3.044852306352163751e+00,3.745789960418015152e+00,2.016305885697344813e-03
3.056013900144542994e+00,3.485799833590267571e+00,2.059281543145780134e-03
2.774448519211929920e+00,3.335803618093734713e+00,2.189600523955922799e-03
2.670869794398277985e+00,3.172596577445352839e+00,2.116732819386061247e-03
2.526249487405749061e+00,2.872246453489451845e+00,2.220839080927130942e-03
2.351862435290356768e+00,2.956696855067809881e+00,2.311682969171645081e-03
2.206763096552697867e+00,2.518343094701676055e+00,2.371583682973136837e-03
1.889388880771648793e+00,2.539315186267759650e+00,2.499412367200594919e-03
1.956295249225739941e+00,2.347610090565191765e+00,2.438097109049628015e-03
1.802988658815588563e+00,2.219674396177768294e+00,2.439818806649072906e-03
1.569860474787832638e+00,2.049242013979940769e+00,2.472850165482334828e-03
1.379418186060017648e+00,1.705057242701870868e+00,2.519347458858797219e-03
1.143259590123308689e+00,1.709591184159972910e+00,2.579771770534233007e-03
7.333989871374473335e-01,1.585318445266048037e+00,2.610514712998836164e-03
7.855778656103735713e-01,1.334874708249134345e+00,2.747967261363707617e-03
5.258050727756790055e-01,1.166695019468423578e+00,2.822638276865542355e-03
4.695995987617566092e-01,1.008516637882762801e+00,2.741397635937338397e-03
1.955967159665132071e-01,8.759285692266787215e-01,2.774245308050160303e-03
-4.471548407981655940e-03,6.058876846395494509e-01,2.749556622648424795e-03
-1.823340067886009275e-01,3.938716443576160686e-01,2.769583350148382885e-03
-3.218395669640615742e-01,1.071304843275817653e-01,2.740368581009802306e-03
-4.324778092804594243e-01,1.739308588798304522e-01,2.832397889239730415e-03
-8.608276235618590455e-01,-1.287867858381241404e-01,2.842001854933127580e-03
-1.057930566573060505e+00,-3.252593096977815512e-01,2.785488269948527967e-03
-1.127561242308940725e+00,-7.065021327843585830e-01,2.828369802814727739e-03
-1.480283087780191575e+00,-9.026725036380475187e-01,2.796129023239007569e-03
-1.361468215488785605e+00,-1.059844991701959671e+00,2.755869173081600468e-03
-1.647863052556841845e+00,-1.099203623264656260e+00,2.734410544869706697e-03
-1.929288295335507941e+00,-1.261976789797541132e+00,2.740676635471066876e-03
-1.972716937400162518e+00,-1.642306902146927872e+00,2.758598397825994062e-03
-2.108338009987507977e+00,-1.770384142586633347e+00,2.668630554325818281e-03
-2.297458955008959691e+00,-1.711133101157242153e+00,2.589704119147744153e-03
-2.454998046760618724e+00,-2.091733009111957919e+00,2.543270794814413323e-03
-2.586156209484447022e+00,-2.221541529981691632e+00,2.606570469206548508e-03
-2.752998663810804825e+00,-2.254598178792202923e+00,2.448761161693969231e-03
-3.008608493085404234e+00,-2.564909442897771008e+00,2.552042687361745239e-03
-3.127353573045284829e+00,-2.607226394812120596e+00,2.485404300737755531e-03
-3.237664690859271222e+00,-2.933164749312620945e+00,2.331315506566393470e-03
-3.285595218725693378e+00,-2.951270762393475966e+00,2.249981242974908278e-03
-3.554260738477012183e+00,-3.000662728140543578e+00,2.186724688519810743e-03
-3.619617516680976088e+00,-3.183292667641425489e+00,2.131457722817984082e-03
-3.767562703154047732e+00,-3.277601786544937834e+00,2.108001507497146276e-03
-3.944527153282610055e+00,-3.467776002541020475e+00,1.991065707063740219e-03
-3.971307696213626670e+00,-3.616916067774974763e+00,1.984510158921639397e-03
-3.994941890007225549e+00,-3.858167288015271978e+00,1.860185759631551115e-03
-4.366990213943055643e+00,-3.947177080865555965e+00,1.716820846742940715e-03
-4.300087014302675925e+00,-3.926485514195340976e+00,1.656842325721716476e-03
-4.573197931004177264e+00,-4.199343925722849313e+00,1.572239419361755406e-03
-4.448705477090540761e+00,-4.235194233973012423e+00,1.561402554535413611e-03
-4.667163991339279505e+00,-4.374325080401873400e+00,1.458414619769977201e-03
